# BUSCO version is: 5.4.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
526673at33208	Missing
526839at33208	Missing
527406at33208	Complete	jg5903.t1	320.6	275
528325at33208	Complete	jg9413.t1	257.3	157
529092at33208	Complete	jg16755.t1	114.5	95
529093at33208	Complete	jg16130.t1	313.9	201
529708at33208	Missing
529852at33208	Complete	jg9333.t1	98.5	136
530431at33208	Missing
532406at33208	Complete	jg5628.t1	259.0	191
532693at33208	Complete	jg17466.t1	229.4	224
532728at33208	Complete	jg4996.t1	123.6	130
532930at33208	Complete	jg17256.t1	65.1	149
533666at33208	Complete	jg5334.t1	83.7	169
533690at33208	Complete	jg12627.t1	216.9	181
534172at33208	Missing
534206at33208	Complete	jg18543.t1	123.4	215
534312at33208	Complete	jg11580.t1	194.0	122
534757at33208	Missing
534808at33208	Complete	jg8374.t1	311.9	276
535268at33208	Complete	jg5164.t1	242.8	174
535367at33208	Complete	jg4689.t1	203.0	207
535524at33208	Complete	jg17642.t1	233.2	160
535650at33208	Complete	jg241.t1	259.2	164
535664at33208	Complete	jg7581.t1	94.9	98
535782at33208	Complete	jg16520.t1	187.2	132
535806at33208	Complete	jg17604.t1	132.4	132
536251at33208	Duplicated	jg9863.t2	145.7	126
536251at33208	Duplicated	jg9863.t3	142.6	126
537470at33208	Complete	jg18070.t1	236.4	155
537548at33208	Complete	jg9103.t1	216.5	174
537718at33208	Complete	jg13927.t1	127.2	214
537923at33208	Duplicated	jg15048.t1	216.2	151
537923at33208	Duplicated	jg15418.t1	216.2	151
537923at33208	Duplicated	jg18154.t1	216.2	151
538442at33208	Complete	jg5711.t1	160.9	150
539043at33208	Complete	jg11519.t1	180.7	144
539215at33208	Missing
539234at33208	Complete	m1-g3584.t1	151.8	130
539360at33208	Complete	jg4377.t1	153.3	164
539600at33208	Complete	jg11769.t1	172.4	144
540193at33208	Complete	jg15717.t1	120.1	148
541231at33208	Complete	jg17207.t1	40.4	162
541260at33208	Complete	jg16740.t1	108.7	82
541421at33208	Complete	jg11590.t1	167.3	161
543124at33208	Complete	jg5034.t1	258.9	250
543269at33208	Complete	jg9257.t1	161.2	180
544546at33208	Fragmented	m1-g10457.t1	80.7	86
544849at33208	Missing
544919at33208	Complete	jg4052.t1	78.8	251
545063at33208	Complete	jg8483.t1	115.1	216
545389at33208	Complete	jg11173.t1	228.7	166
545641at33208	Complete	jg16450.t1	162.6	121
545744at33208	Complete	jg2238.t1	103.1	92
545889at33208	Complete	jg2891.t1	116.9	133
546305at33208	Fragmented	jg17147.t1	75.7	84
546751at33208	Complete	jg7454.t1	214.9	173
547099at33208	Missing
547341at33208	Complete	jg9288.t1	157.6	169
547766at33208	Missing
548327at33208	Fragmented	jg17101.t1	80.8	75
548444at33208	Complete	jg17818.t1	167.2	246
548732at33208	Complete	jg1320.t1	190.9	133
549156at33208	Complete	jg14051.t1	217.8	137
549988at33208	Missing
551166at33208	Complete	jg10881.t1	151.6	100
551620at33208	Fragmented	jg17257.t1	73.8	147
551632at33208	Complete	jg10488.t1	198.5	183
551831at33208	Complete	jg13469.t1	218.3	194
552201at33208	Complete	jg16812.t1	284.0	178
552359at33208	Complete	jg12584.t1	118.4	114
552764at33208	Complete	jg16797.t1	252.1	137
552949at33208	Missing
553411at33208	Missing
553585at33208	Complete	jg7489.t1	253.3	202
554010at33208	Complete	jg4082.t1	275.0	196
554815at33208	Missing
555162at33208	Complete	jg13182.t1	207.5	144
555390at33208	Complete	jg8533.t1	172.1	124
555538at33208	Complete	jg15833.t1	111.9	122
556039at33208	Missing
556189at33208	Complete	jg11658.t1	129.4	168
556337at33208	Duplicated	jg14118.t1	202.6	124
556337at33208	Duplicated	jg14136.t1	202.5	124
556445at33208	Fragmented	jg15734.t1	31.7	65
556461at33208	Missing
556510at33208	Complete	jg17825.t1	146.5	137
556587at33208	Complete	jg5095.t1	78.5	99
556750at33208	Complete	jg11311.t1	88.0	112
556925at33208	Complete	jg8734.t1	59.3	116
557292at33208	Complete	jg2136.t1	221.7	183
557596at33208	Complete	jg13458.t1	283.8	177
557694at33208	Missing
557834at33208	Complete	jg6529.t1	239.5	328
557962at33208	Complete	jg17084.t1	219.4	217
558368at33208	Complete	jg4537.t1	198.5	156
558385at33208	Missing
558552at33208	Complete	jg4539.t1	210.6	124
558791at33208	Complete	jg10151.t1	198.1	124
558897at33208	Complete	jg2235.t1	163.1	148
558933at33208	Complete	jg2641.t1	184.3	178
559146at33208	Missing
559501at33208	Missing
559576at33208	Missing
559732at33208	Fragmented	jg9383.t1	23.8	43
559883at33208	Complete	jg5008.t1	150.9	157
560453at33208	Complete	jg5299.t1	241.1	143
560566at33208	Missing
560584at33208	Complete	jg12521.t1	114.7	86
560694at33208	Complete	jg4901.t1	256.6	206
561054at33208	Complete	jg2855.t1	158.7	126
561248at33208	Complete	jg4698.t1	78.6	167
561417at33208	Complete	jg5275.t1	154.0	124
561688at33208	Complete	jg16592.t1	163.4	162
561878at33208	Complete	jg11664.t1	182.4	215
561943at33208	Complete	jg10183.t1	275.8	220
562780at33208	Complete	jg12077.t1	194.3	161
563084at33208	Fragmented	jg5722.t1	26.5	26
563358at33208	Complete	jg17591.t1	120.3	104
563359at33208	Complete	jg10144.t1	70.7	168
563426at33208	Complete	jg5166.t1	227.9	221
563679at33208	Complete	jg4554.t1	100.2	100
563832at33208	Missing
564234at33208	Complete	jg12581.t1	155.8	155
564286at33208	Missing
565053at33208	Complete	jg7345.t1	125.6	140
566026at33208	Missing
566116at33208	Complete	jg17830.t1	241.7	197
566262at33208	Complete	jg10766.t1	122.8	101
566447at33208	Complete	jg17264.t1	118.7	157
566527at33208	Complete	jg16351.t1	185.3	185
566916at33208	Fragmented	jg17945.t1	32.7	47
567650at33208	Missing
567750at33208	Complete	jg17905.t1	107.6	88
567809at33208	Complete	jg12658.t1	180.5	116
568022at33208	Complete	jg18788.t1	179.4	151
568170at33208	Missing
568839at33208	Complete	jg4389.t1	120.8	187
568949at33208	Missing
569294at33208	Complete	jg5859.t1	124.3	119
569303at33208	Missing
569812at33208	Missing
569878at33208	Complete	jg13638.t1	140.2	154
570262at33208	Fragmented	jg1775.t1	142.9	116
570646at33208	Complete	jg4218.t1	136.2	137
570717at33208	Complete	jg17847.t1	205.8	169
571149at33208	Complete	jg11500.t1	65.0	86
571944at33208	Missing
572074at33208	Complete	jg5409.t1	126.7	178
572434at33208	Complete	jg7053.t1	195.0	189
572463at33208	Complete	jg7469.t1	209.8	193
572754at33208	Complete	jg2897.t1	124.8	124
572845at33208	Complete	jg9237.t1	222.2	157
573203at33208	Complete	jg11547.t1	185.7	294
573237at33208	Complete	jg17687.t1	225.5	184
573313at33208	Duplicated	jg16245.t1	240.9	499
573313at33208	Duplicated	jg16758.t1	226.5	957
574311at33208	Complete	jg4720.t1	37.9	76
575360at33208	Missing
576633at33208	Complete	jg2703.t1	256.5	169
576938at33208	Missing
576997at33208	Missing
577068at33208	Complete	jg16524.t1	154.5	192
577339at33208	Fragmented	jg5159.t1	18.2	48
577929at33208	Missing
578354at33208	Complete	jg18683.t1	193.4	127
578582at33208	Complete	jg18888.t1	180.6	137
578684at33208	Complete	jg4748.t1	137.5	193
578726at33208	Complete	jg9996.t1	187.7	172
578734at33208	Complete	jg2629.t1	141.6	189
578959at33208	Complete	jg7317.t1	106.0	111
579029at33208	Complete	jg14698.t1	59.1	125
580062at33208	Complete	jg15850.t1	134.6	166
580288at33208	Complete	jg5844.t1	209.4	116
580851at33208	Complete	jg14907.t1	33.9	91
580896at33208	Missing
581006at33208	Complete	jg9510.t1	77.0	121
581475at33208	Complete	jg5857.t1	89.4	124
581543at33208	Complete	jg5344.t1	103.4	155
581547at33208	Complete	jg6503.t1	233.3	151
581621at33208	Complete	jg7120.t1	290.8	159
581717at33208	Complete	jg11542.t1	142.4	198
581779at33208	Complete	jg13232.t1	121.7	189
582265at33208	Complete	jg17212.t1	185.6	155
582341at33208	Complete	jg13030.t1	182.4	103
582473at33208	Complete	jg4653.t1	202.2	157
582823at33208	Missing
582951at33208	Missing
583626at33208	Missing
584023at33208	Complete	jg6054.t1	149.1	195
584333at33208	Missing
584373at33208	Complete	jg17838.t1	33.0	54
585078at33208	Duplicated	jg7400.t1	60.7	72
585078at33208	Duplicated	jg7386.t1	59.9	72
585232at33208	Complete	jg15758.t1	103.7	111
585305at33208	Missing
585313at33208	Complete	jg9055.t1	234.2	186
585656at33208	Complete	jg17252.t1	139.4	145
585726at33208	Missing
585809at33208	Complete	jg17425.t1	126.5	210
586156at33208	Complete	jg1511.t1	115.5	115
586310at33208	Complete	jg11234.t1	145.3	163
586690at33208	Complete	jg4657.t1	144.9	109
586719at33208	Complete	jg4316.t1	197.6	127
587399at33208	Complete	jg5350.t1	69.2	97
587407at33208	Complete	jg5074.t1	141.7	163
587513at33208	Complete	jg9342.t1	213.4	255
587688at33208	Missing
587958at33208	Duplicated	jg10427.t1	164.3	82
587958at33208	Duplicated	jg10444.t1	164.3	82
589773at33208	Missing
589901at33208	Complete	jg16802.t1	244.2	356
590221at33208	Complete	jg5199.t1	71.3	94
590347at33208	Missing
590416at33208	Complete	jg7069.t1	208.5	174
590470at33208	Complete	jg4282.t1	146.8	189
591316at33208	Fragmented	jg6067.t1	111.3	82
591391at33208	Missing
591498at33208	Complete	jg17567.t1	41.5	153
592087at33208	Complete	jg16154.t1	161.1	145
592094at33208	Complete	jg16505.t1	179.9	165
592759at33208	Fragmented	jg17752.t1	127.6	88
592872at33208	Complete	jg4470.t1	161.5	140
594172at33208	Complete	jg18627.t1	238.7	119
594271at33208	Missing
594842at33208	Complete	jg17845.t1	129.6	121
594937at33208	Complete	jg4418.t1	34.4	94
595010at33208	Complete	jg11031.t1	248.4	258
595316at33208	Duplicated	jg9350.t2	163.9	131
595316at33208	Duplicated	jg9350.t1	163.4	131
595404at33208	Complete	jg16798.t1	138.7	107
595858at33208	Complete	jg18603.t1	273.2	297
596131at33208	Complete	jg2017.t1	128.8	101
596973at33208	Missing
597023at33208	Complete	jg10739.t1	90.3	130
597816at33208	Complete	jg14883.t1	112.0	143
598405at33208	Complete	jg4129.t1	135.7	92
598944at33208	Complete	jg5413.t1	131.9	281
599320at33208	Complete	jg13899.t1	126.5	94
600462at33208	Complete	jg8842.t1	105.6	185
600823at33208	Complete	jg4995.t1	95.3	137
601242at33208	Complete	jg13474.t1	115.7	112
601650at33208	Complete	jg3011.t1	113.0	109
601768at33208	Missing
601875at33208	Missing
601886at33208	Missing
601967at33208	Complete	jg7023.t1	101.2	128
602089at33208	Missing
602148at33208	Complete	jg8859.t1	82.9	105
602587at33208	Missing
603239at33208	Missing
603370at33208	Complete	jg17923.t1	175.9	123
603609at33208	Complete	jg12589.t1	80.4	112
603673at33208	Complete	jg8979.t1	155.1	112
604211at33208	Complete	jg19113.t1	126.8	161
604943at33208	Complete	jg17931.t1	120.2	101
605189at33208	Fragmented	jg9523.t1	63.7	54
606048at33208	Complete	jg17982.t1	127.9	121
606539at33208	Complete	jg14085.t1	140.9	114
606748at33208	Complete	jg4693.t1	92.6	83
606776at33208	Fragmented	jg7362.t1	42.0	77
606795at33208	Missing
606958at33208	Complete	jg17357.t1	107.8	108
607862at33208	Complete	jg8491.t1	106.1	115
608011at33208	Missing
608074at33208	Complete	jg14056.t1	122.5	129
608190at33208	Complete	jg18611.t1	74.9	97
608669at33208	Missing
608869at33208	Complete	jg5905.t1	113.5	104
608924at33208	Duplicated	jg14695.t2	144.3	118
608924at33208	Duplicated	jg14695.t1	128.2	115
609899at33208	Complete	jg16406.t1	91.2	113
610427at33208	Complete	jg16815.t1	100.1	97
610541at33208	Missing
611258at33208	Complete	jg9253.t1	199.3	181
611279at33208	Complete	jg18614.t1	164.2	182
611373at33208	Complete	jg5802.t1	108.5	93
611891at33208	Complete	jg10291.t1	45.8	79
612760at33208	Complete	jg1650.t1	123.1	82
612825at33208	Fragmented	jg6346.t1	91.1	102
613522at33208	Missing
613580at33208	Complete	jg11117.t1	132.0	454
613851at33208	Complete	jg12826.t1	78.6	107
614305at33208	Missing
615531at33208	Complete	jg17592.t1	81.0	84
615585at33208	Complete	jg18579.t1	92.9	84
615840at33208	Missing
616120at33208	Complete	jg9808.t1	88.7	103
616149at33208	Complete	jg6780.t1	69.1	79
616613at33208	Complete	jg11262.t1	131.7	79
616716at33208	Complete	jg4128.t1	160.4	121
617020at33208	Complete	jg14770.t1	184.9	181
617441at33208	Complete	jg8467.t1	156.7	79
617522at33208	Complete	jg15858.t1	68.2	89
617667at33208	Complete	jg13847.t1	95.8	80
618339at33208	Complete	jg8994.t1	101.5	80
618421at33208	Missing
618516at33208	Complete	jg13173.t1	128.5	139
618986at33208	Complete	jg5976.t1	124.4	117
619250at33208	Missing
619326at33208	Complete	jg17373.t1	142.6	90
619415at33208	Complete	jg4157.t1	114.5	139
620546at33208	Complete	jg9995.t1	101.5	122
620753at33208	Complete	jg8937.t1	96.9	130
621585at33208	Complete	jg1453.t1	105.0	105
621808at33208	Complete	jg17160.t1	155.1	81
622156at33208	Complete	jg6569.t1	120.0	118
622172at33208	Fragmented	jg5140.t1	41.4	93
622270at33208	Complete	jg7438.t1	176.9	95
622461at33208	Complete	jg14800.t1	118.5	104
622560at33208	Complete	jg3130.t1	162.3	136
623138at33208	Complete	jg2173.t1	51.9	90
623324at33208	Complete	jg15679.t1	194.3	117
623444at33208	Complete	jg3298.t1	132.9	159
623995at33208	Missing
625077at33208	Complete	jg12092.t1	110.2	100
625091at33208	Missing
625769at33208	Complete	jg2231.t1	119.2	91
628082at33208	Complete	jg17365.t1	146.7	74
628231at33208	Missing
628247at33208	Complete	jg11923.t1	100.1	83
629763at33208	Complete	jg11282.t1	102.9	61
630073at33208	Missing
631107at33208	Fragmented	jg2143.t1	94.1	90
631173at33208	Complete	jg12171.t1	50.3	91
631196at33208	Complete	jg12879.t1	89.7	130
631662at33208	Complete	jg9801.t1	115.0	83
631767at33208	Missing
631798at33208	Missing
631811at33208	Complete	jg14697.t1	88.9	141
632234at33208	Complete	jg11050.t1	171.4	102
632472at33208	Complete	jg13751.t1	79.2	95
632566at33208	Complete	jg17842.t1	182.7	151
633007at33208	Missing
633282at33208	Missing
633619at33208	Missing
634446at33208	Complete	jg5040.t1	123.1	78
634447at33208	Complete	jg17843.t1	121.9	89
636041at33208	Complete	jg7436.t1	89.7	91
636070at33208	Complete	jg2892.t1	45.1	81
636300at33208	Complete	jg9412.t1	131.8	73
636423at33208	Complete	jg1326.t1	31.5	78
637971at33208	Missing
638541at33208	Missing
639252at33208	Complete	jg8346.t1	92.3	104
640187at33208	Missing
640349at33208	Complete	jg11249.t1	66.6	72
641073at33208	Missing
641257at33208	Complete	jg7507.t1	75.2	107
642323at33208	Complete	jg8808.t1	56.3	56
642552at33208	Missing
642773at33208	Missing
643380at33208	Complete	jg3023.t1	72.9	81
643883at33208	Complete	jg1150.t1	86.4	70
643954at33208	Missing
644034at33208	Complete	jg12919.t1	66.0	50
648300at33208	Missing
649979at33208	Complete	jg12636.t1	91.7	98
