# BUSCO version is: 5.4.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
5951at33208	Missing
363851at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17088.1.p1	280.1	294
364383at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.6763.1.p1	408.7	334
364694at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7529.1.p1	526.3	409
365323at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5203.1.p1	356.5	295
365561at33208	Missing
365691at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5385.1.p2	230.5	224
365691at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5386.1.p2	230.5	224
366124at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1194.1.p1	215.1	235
366814at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5383.1.p1	452.7	380
366936at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17624.1.p1	374.3	217
367493at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12853.1.p1	170.9	332
367551at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7891.1.p1	537.8	379
367596at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.9305.1.p1	238.4	261
367957at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4561.1.p2	351.6	291
368565at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.18673.1.p1	483.3	329
368670at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.983.1.p1	126.5	183
368875at33208	Missing
371241at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10626.1.p1	174.7	174
371297at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4636.1.p1	531.5	328
371297at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4636.2.p2	531.5	328
371297at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4636.3.p1	531.5	328
371526at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17366.1.p1	405.3	236
371526at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17367.1.p1	405.3	236
371526at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17367.2.p1	387.1	223
372257at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2162.1.p1	223.5	219
372707at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1908.1.p1	336.9	243
373040at33208	Missing
376982at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2947.1.p1	459.1	251
378033at33208	Missing
378316at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2967.2.p3	465.0	276
378316at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2967.3.p4	465.0	276
378768at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8508.1.p1	349.7	259
378913at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1176.1.p2	192.6	151
379076at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1725.1.p1	114.1	172
379076at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1724.1.p1	113.4	172
379636at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7926.1.p1	247.4	284
379771at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5410.1.p1	237.8	233
380583at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16847.1.p2	461.8	273
381303at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16837.1.p1	109.3	229
382000at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1849.1.p1	111.6	243
382262at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7937.1.p1	98.0	146
382750at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17060.1.p2	354.8	318
383313at33208	Missing
384187at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12081.1.p2	533.3	422
386666at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16492.2.p1	146.0	198
387079at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10336.1.p1	170.5	228
387117at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1906.1.p1	128.8	212
387878at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12961.1.p1	344.4	365
387878at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12958.1.p1	326.2	329
389367at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5419.1.p1	370.9	241
389527at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4782.1.p1	547.1	595
389570at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5174.1.p1	418.6	320
389591at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7846.1.p1	212.7	215
390192at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2496.2.p1	333.2	315
390402at33208	Missing
391896at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.13651.1.p1	321.8	262
393219at33208	Missing
393291at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12459.1.p2	98.7	279
393291at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12460.1.p2	98.7	279
393419at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7209.2.p1	444.8	425
393895at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7613.1.p1	580.1	394
395147at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1772.1.p1	321.6	271
395183at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17882.1.p1	251.4	173
395556at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10686.1.p2	220.4	236
395919at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.863.1.p1	246.8	256
395948at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.14684.1.p1	86.9	232
396237at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10440.1.p1	301.2	270
396237at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10441.1.p1	301.2	270
397019at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5479.1.p2	394.9	290
397659at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2959.1.p1	79.2	237
398013at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4450.1.p1	445.7	278
398202at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16750.1.p2	143.7	244
398607at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.15285.1.p1	209.0	184
399092at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1513.1.p3	213.1	183
399092at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1513.4.p2	213.1	183
399092at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1514.1.p1	213.1	183
399439at33208	Missing
400042at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8473.1.p1	192.3	268
401196at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.18571.1.p1	55.8	85
401220at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12091.1.p1	343.7	314
401679at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.800.1.p2	61.5	76
401679at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.800.3.p1	61.5	76
401779at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1188.2.p1	325.5	256
403171at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5473.1.p1	173.9	275
403817at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2894.1.p4	28.9	93
403817at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2894.2.p3	28.9	93
403817at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2894.3.p3	28.9	93
404988at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.14186.1.p1	258.9	310
405257at33208	Missing
406927at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.11655.1.p2	106.2	159
407472at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4719.1.p1	381.6	350
407472at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4719.2.p1	381.6	350
407472at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4719.3.p1	381.6	350
407472at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4719.4.p1	381.6	350
409006at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4509.1.p2	272.4	290
409006at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4509.2.p2	272.4	290
409186at33208	Missing
411515at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.9930.1.p1	296.2	257
411664at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.16604.1.p2	22.0	70
411755at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3646.1.p1	262.7	368
412370at33208	Missing
412542at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1177.1.p3	316.7	222
412930at33208	Missing
413334at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.15360.1.p3	225.9	281
414001at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1072.1.p1	358.0	274
414571at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.18329.1.p1	311.3	239
414579at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16374.1.p1	290.6	239
414603at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17886.1.p1	81.6	304
414603at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17886.2.p1	77.0	298
415618at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8835.1.p1	196.4	199
416175at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7861.1.p1	289.4	262
418979at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12115.1.p1	161.4	135
419502at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.16687.2.p4	286.7	208
419502at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.16687.1.p1	286.7	208
419914at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5596.1.p1	246.1	323
419914at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5594.3.p1	246.0	323
419914at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5594.4.p1	245.4	323
421396at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5870.1.p1	330.8	237
421396at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5870.2.p1	330.8	237
421685at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.12845.1.p2	102.2	153
421732at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17591.1.p1	114.3	272
422158at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.6515.1.p1	331.8	296
422158at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.6515.3.p1	305.3	295
422751at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.6361.1.p1	395.3	333
422751at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.6362.1.p1	395.3	333
423799at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7400.1.p1	147.4	198
423848at33208	Missing
424392at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7228.1.p1	335.2	230
424569at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10221.1.p1	219.5	158
424569at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1939.1.p1	194.6	159
424646at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.10805.1.p3	79.4	128
427349at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14051.1.p2	372.2	242
427349at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14051.2.p2	372.2	242
427789at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5396.1.p1	394.2	396
428202at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17496.1.p1	450.7	353
428754at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2873.1.p2	214.8	335
428754at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2873.2.p2	214.8	335
429011at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1994.1.p1	148.9	167
429274at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4685.1.p2	200.9	209
429751at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7241.1.p1	166.4	438
430701at33208	Missing
432050at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.3587.1.p1	323.4	242
432050at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.3586.1.p1	318.0	242
432155at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1543.1.p1	182.1	158
432287at33208	Missing
432522at33208	Missing
433216at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5291.1.p1	331.8	249
433606at33208	Missing
434068at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8664.1.p1	386.1	356
434863at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12224.3.p1	199.9	238
435253at33208	Missing
435678at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.15369.1.p1	247.3	318
435921at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5548.1.p1	125.8	107
435939at33208	Missing
436007at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8992.1.p1	575.8	408
436098at33208	Missing
436539at33208	Missing
437653at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10593.1.p1	122.9	135
438133at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.9572.1.p1	472.8	301
438433at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16579.1.p1	311.8	202
438453at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.16862.1.p2	378.8	240
438453at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.16863.2.p2	378.8	240
439736at33208	Missing
440195at33208	Missing
440493at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5057.1.p1	198.0	238
441575at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8634.1.p1	449.2	630
442169at33208	Missing
442203at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16661.1.p1	385.4	346
442823at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16503.1.p1	230.9	302
443305at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.13009.10.p1	187.9	370
443518at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1091.1.p2	326.4	241
443659at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.11561.1.p1	100.8	123
443928at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12058.1.p5	372.3	288
443928at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12058.2.p2	372.3	288
443928at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12058.3.p2	372.3	288
444160at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.15384.1.p3	270.7	197
444231at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8603.1.p1	85.7	122
445031at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10610.1.p1	248.5	309
445034at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3871.1.p1	317.7	315
445091at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3625.1.p1	44.3	184
446000at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1768.1.p1	258.7	260
446000at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1768.5.p2	258.7	260
446031at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5103.1.p1	303.4	241
446031at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5102.1.p1	277.1	241
447320at33208	Missing
447400at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12908.1.p2	99.3	149
448196at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.9778.1.p4	355.8	219
448196at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.9778.2.p4	355.8	219
448196at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.9778.3.p3	355.8	219
448514at33208	Missing
449056at33208	Missing
449139at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.15332.1.p1	371.6	316
449189at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1112.1.p1	237.3	341
450643at33208	Missing
450785at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17981.1.p1	115.5	101
451242at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.933.1.p2	151.9	200
451957at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17418.2.p1	396.7	263
452208at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8534.1.p2	194.6	173
452499at33208	Missing
452574at33208	Missing
453049at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.18100.1.p1	91.1	327
453049at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.18099.1.p1	87.3	213
453052at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5510.2.p8	327.2	321
453052at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5510.4.p5	327.2	321
453056at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17277.1.p1	350.3	367
453687at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.6319.1.p1	343.7	283
454911at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10753.1.p1	328.1	637
455512at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17564.4.p2	192.2	181
455941at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8589.1.p1	170.4	233
456998at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4711.1.p2	174.7	224
456998at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4712.1.p3	174.7	224
457777at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7638.1.p1	325.3	304
458807at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10824.3.p2	264.0	259
458807at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10824.1.p2	263.8	259
458974at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3192.1.p1	101.9	131
458988at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17558.1.p2	278.0	432
459253at33208	Missing
460044at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.958.1.p1	322.2	293
460044at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.959.1.p1	322.2	293
460518at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.6372.1.p2	393.2	281
461123at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5173.1.p1	168.0	217
461193at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17756.1.p1	148.5	190
462325at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16712.6.p1	280.4	272
462897at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8562.1.p1	367.8	328
463071at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7117.1.p1	190.7	234
464204at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4757.1.p1	303.4	279
464243at33208	Missing
464286at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5598.2.p1	171.1	326
464286at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5598.1.p1	170.9	325
464312at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7187.1.p1	211.8	310
464987at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12879.1.p1	201.9	165
465092at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.13822.1.p1	284.0	219
465401at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12871.4.p1	239.5	203
465512at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16757.1.p1	383.0	780
465651at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.9574.1.p1	103.6	128
465703at33208	Missing
465933at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2977.1.p1	289.6	222
466616at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7155.1.p1	411.8	536
466942at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7029.1.p1	120.5	194
467106at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17362.1.p1	287.9	254
467142at33208	Missing
467744at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10833.1.p1	167.1	260
467744at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10833.3.p1	167.1	260
468248at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7006.1.p1	329.3	263
468359at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.2921.1.p1	225.4	165
468631at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.13551.1.p2	119.7	161
468710at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.13288.1.p2	71.8	156
468757at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.11459.1.p1	345.7	269
469367at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1493.1.p1	250.7	287
470197at33208	Missing
470523at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4791.1.p2	210.8	194
471608at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4679.1.p2	285.2	214
471608at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4680.1.p1	285.2	214
471787at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7948.1.p1	343.7	328
472313at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.15243.1.p1	300.0	257
472352at33208	Missing
473106at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1614.1.p1	401.3	289
474144at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.6869.1.p2	202.0	232
474302at33208	Missing
474387at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.2987.1.p1	141.7	122
475826at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3845.1.p1	88.9	169
476036at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.10433.1.p1	202.9	156
477052at33208	Missing
477939at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4603.2.p1	242.9	296
477998at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7233.1.p1	101.9	310
478073at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4564.3.p1	365.1	226
478984at33208	Missing
480700at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.9815.1.p2	142.7	155
480700at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.9815.2.p1	142.7	155
480700at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.9815.3.p2	141.7	155
480735at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7366.1.p2	243.9	236
481557at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3691.1.p1	125.0	246
482691at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14095.1.p1	350.3	240
482691at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14095.4.p1	350.3	240
483489at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16857.1.p2	245.6	278
485003at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12820.1.p1	195.8	202
485696at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3133.1.p1	115.4	222
486370at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8573.1.p1	213.9	245
486431at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7347.1.p1	199.9	379
486743at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17623.1.p1	62.8	130
486993at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4116.1.p1	265.5	247
487873at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.15395.1.p4	57.2	112
487987at33208	Missing
488559at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17098.1.p3	99.6	132
488635at33208	Missing
489359at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17958.1.p1	108.5	204
489858at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5196.1.p1	122.6	145
489997at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3699.1.p2	238.3	297
490248at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5855.1.p1	181.5	167
490961at33208	Missing
491252at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10758.1.p1	174.2	178
491289at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12587.1.p1	247.7	242
492033at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5089.1.p1	245.5	164
493148at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.9287.1.p1	91.7	172
493505at33208	Missing
493913at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.6909.1.p1	361.9	381
494057at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8015.1.p1	138.3	170
495100at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.27.1.p1	351.4	215
495100at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.27.2.p1	341.7	208
495175at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4141.1.p2	218.4	181
495175at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.19190.1.p1	216.6	181
495207at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.958.1.p2	206.5	250
495207at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.959.1.p2	206.5	250
495311at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7399.1.p1	219.4	163
495329at33208	Missing
495389at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8488.1.p2	99.9	146
495605at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1904.1.p2	353.3	223
495802at33208	Missing
495926at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17945.1.p1	101.0	115
496070at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10612.19.p1	73.4	150
496070at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10612.22.p1	73.4	150
496219at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17551.1.p2	355.2	247
496219at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17551.2.p2	355.2	247
496219at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17551.3.p2	355.2	247
498535at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5659.1.p1	319.3	204
498535at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5660.1.p1	319.3	204
498535at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5661.2.p3	299.1	172
500261at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4807.1.p1	236.5	271
500808at33208	Missing
501396at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1272.1.p1	273.6	169
501396at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1272.2.p2	273.6	169
501546at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4828.1.p5	74.1	139
501546at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4828.2.p5	74.1	139
501788at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.6869.1.p1	119.6	155
502128at33208	Missing
502407at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7607.1.p1	217.7	173
502429at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12857.1.p3	175.9	175
502429at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12857.2.p3	175.9	175
502584at33208	Missing
502691at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5186.1.p1	321.5	204
503333at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2985.2.p4	424.8	267
503333at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2986.1.p1	424.8	267
503828at33208	Missing
504207at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2810.1.p2	371.6	293
504207at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.19095.1.p1	371.2	293
