"transcript","L1"
"Avas.s009.g269.i1","orphan_paralogs"
"Avas.s009.g270.i1","orphan_paralogs"
"Avas.s009.g271.i1","orphan_paralogs"
"Avas.s009.g272.i1","orphan_paralogs"
"Avas.s009.g280.i1","orphan_paralogs"
"Avas.s009.g295.i1","orphan_paralogs"
"Avas.s009.g300.i1","orphan_paralogs"
"Avas.s009.g305.i1","orphan_paralogs"
"Avas.s009.g306.i1","orphan_paralogs"
"Avas.s009.g310.i1","orphan_paralogs"
"Avas.s009.g319.i1","orphan_paralogs"
"Avas.s009.g320.i1","orphan_paralogs"
"Avas.s009.g340.i1","orphan_paralogs"
"Avas.s009.g348.i1","orphan_paralogs"
"Avas.s009.g356.i1","orphan_paralogs"
"Avas.s009.g398.i1","orphan_paralogs"
"Avas.s009.g400.i1","orphan_paralogs"
"Avas.s009.g403.i1","orphan_paralogs"
"Avas.s009.g408.i1","orphan_paralogs"
"Avas.s009.g427.i1","orphan_paralogs"
"Avas.s009.g436.i1","orphan_paralogs"
"Avas.s009.g461.i1","orphan_paralogs"
"Avas.s009.g467.i1","orphan_paralogs"
"Avas.s009.g496.i1","orphan_paralogs"
"Avas.s009.g499.i1","orphan_paralogs"
"Avas.s009.g501.i1","orphan_paralogs"
"Avas.s009.g502.i1","orphan_paralogs"
"Avas.s009.g504.i1","orphan_paralogs"
"Avas.s009.g527.i1","orphan_paralogs"
"Avas.s009.g531.i1","orphan_paralogs"
"Avas.s009.g547.i1","orphan_paralogs"
"Avas.s009.g549.i1","orphan_paralogs"
"Avas.s009.g551.i1","orphan_paralogs"
"Avas.s009.g555.i1","orphan_paralogs"
"Avas.s009.g565.i1","orphan_paralogs"
"Avas.s009.g569.i1","orphan_paralogs"
"Avas.s009.g570.i1","orphan_paralogs"
"Avas.s009.g572.i1","orphan_paralogs"
"Avas.s009.g574.i1","orphan_paralogs"
"Avas.s009.g581.i1","orphan_paralogs"
"Avas.s009.g584.i1","orphan_paralogs"
"Avas.s009.g585.i1","orphan_paralogs"
"Avas.s009.g600.i1","orphan_paralogs"
"Avas.s009.g625.i1","orphan_paralogs"
"Avas.s009.g644.i1","orphan_paralogs"
"Avas.s009.g662.i1","orphan_paralogs"
"Avas.s009.g670.i1","orphan_paralogs"
"Avas.s009.g69.i1","orphan_paralogs"
"Avas.s009.g692.i1","orphan_paralogs"
"Avas.s009.g693.i1","orphan_paralogs"
"Avas.s009.g738.i1","orphan_paralogs"
"Avas.s010.g118.i1","orphan_paralogs"
"Avas.s010.g13.i1","orphan_paralogs"
"Avas.s010.g157.i1","orphan_paralogs"
"Avas.s010.g20.i1","orphan_paralogs"
"Avas.s010.g22.i1","orphan_paralogs"
"Avas.s010.g291.i1","orphan_paralogs"
"Avas.s010.g292.i1","orphan_paralogs"
"Avas.s010.g299.i1","orphan_paralogs"
"Avas.s010.g327.i1","orphan_paralogs"
"Avas.s010.g328.i1","orphan_paralogs"
"Avas.s010.g334.i1","orphan_paralogs"
"Avas.s010.g342.i1","orphan_paralogs"
"Avas.s010.g359.i1","orphan_paralogs"
"Avas.s010.g361.i1","orphan_paralogs"
"Avas.s010.g387.i1","orphan_paralogs"
"Avas.s010.g388.i1","orphan_paralogs"
"Avas.s010.g401.i1","orphan_paralogs"
"Avas.s010.g415.i1","orphan_paralogs"
"Avas.s010.g417.i1","orphan_paralogs"
"Avas.s010.g42.i1","orphan_paralogs"
"Avas.s010.g461.i1","orphan_paralogs"
"Avas.s010.g473.i1","orphan_paralogs"
"Avas.s010.g483.i1","orphan_paralogs"
"Avas.s010.g484.i1","orphan_paralogs"
"Avas.s010.g497.i1","orphan_paralogs"
"Avas.s010.g498.i1","orphan_paralogs"
"Avas.s010.g507.i1","orphan_paralogs"
"Avas.s010.g510.i1","orphan_paralogs"
"Avas.s010.g529.i1","orphan_paralogs"
"Avas.s010.g531.i1","orphan_paralogs"
"Avas.s010.g543.i1","orphan_paralogs"
"Avas.s010.g548.i1","orphan_paralogs"
"Avas.s010.g57.i1","orphan_paralogs"
"Avas.s010.g579.i1","orphan_paralogs"
"Avas.s010.g58.i1","orphan_paralogs"
"Avas.s010.g599.i1","orphan_paralogs"
"Avas.s010.g613.i1","orphan_paralogs"
"Avas.s010.g63.i1","orphan_paralogs"
"Avas.s010.g630.i1","orphan_paralogs"
"Avas.s010.g65.i1","orphan_paralogs"
"Avas.s010.g654.i1","orphan_paralogs"
"Avas.s010.g656.i1","orphan_paralogs"
"Avas.s010.g659.i1","orphan_paralogs"
"Avas.s010.g660.i1","orphan_paralogs"
"Avas.s010.g664.i1","orphan_paralogs"
"Avas.s010.g666.i1","orphan_paralogs"
"Avas.s010.g667.i1","orphan_paralogs"
"Avas.s010.g67.i1","orphan_paralogs"
"Avas.s010.g690.i1","orphan_paralogs"
"Avas.s010.g696.i1","orphan_paralogs"
"Avas.s010.g720.i1","orphan_paralogs"
"Avas.s010.g728.i1","orphan_paralogs"
"Avas.s010.g730.i1","orphan_paralogs"
"Avas.s010.g80.i1","orphan_paralogs"
"Avas.s011.g12.i1","orphan_paralogs"
"Avas.s011.g124.i1","orphan_paralogs"
"Avas.s011.g13.i1","orphan_paralogs"
"Avas.s011.g15.i1","orphan_paralogs"
"Avas.s011.g181.i1","orphan_paralogs"
"Avas.s011.g182.i1","orphan_paralogs"
"Avas.s011.g183.i1","orphan_paralogs"
"Avas.s011.g184.i1","orphan_paralogs"
"Avas.s011.g185.i1","orphan_paralogs"
"Avas.s011.g191.i1","orphan_paralogs"
"Avas.s011.g208.i1","orphan_paralogs"
"Avas.s011.g210.i1","orphan_paralogs"
"Avas.s011.g231.i1","orphan_paralogs"
"Avas.s011.g32.i1","orphan_paralogs"
"Avas.s011.g35.i1","orphan_paralogs"
"Avas.s011.g38.i1","orphan_paralogs"
"Avas.s011.g416.i1","orphan_paralogs"
"Avas.s011.g417.i1","orphan_paralogs"
"Avas.s011.g444.i1","orphan_paralogs"
"Avas.s011.g448.i1","orphan_paralogs"
"Avas.s011.g480.i1","orphan_paralogs"
"Avas.s011.g490.i1","orphan_paralogs"
"Avas.s011.g507.i1","orphan_paralogs"
"Avas.s011.g510.i1","orphan_paralogs"
"Avas.s011.g515.i1","orphan_paralogs"
"Avas.s011.g516.i1","orphan_paralogs"
"Avas.s011.g518.i1","orphan_paralogs"
"Avas.s011.g520.i1","orphan_paralogs"
"Avas.s011.g538.i1","orphan_paralogs"
"Avas.s011.g555.i1","orphan_paralogs"
"Avas.s011.g573.i1","orphan_paralogs"
"Avas.s011.g598.i1","orphan_paralogs"
"Avas.s011.g62.i1","orphan_paralogs"
"Avas.s011.g646.i1","orphan_paralogs"
"Avas.s011.g65.i1","orphan_paralogs"
"Avas.s011.g654.i1","orphan_paralogs"
"Avas.s011.g66.i1","orphan_paralogs"
"Avas.s011.g687.i1","orphan_paralogs"
"Avas.s011.g70.i1","orphan_paralogs"
"Avas.s011.g702.i1","orphan_paralogs"
"Avas.s011.g704.i1","orphan_paralogs"
"Avas.s011.g708.i1","orphan_paralogs"
"Avas.s011.g78.i1","orphan_paralogs"
"Avas.s011.g89.i1","orphan_paralogs"
"Avas.s011.g91.i1","orphan_paralogs"
"Avas.s011.g93.i1","orphan_paralogs"
"Avas.s012.g180.i1","orphan_paralogs"
"Avas.s012.g302.i1","orphan_paralogs"
"Avas.s013.g103.i1","orphan_paralogs"
"Avas.s013.g116.i1","orphan_paralogs"
"Avas.s013.g121.i1","orphan_paralogs"
"Avas.s013.g123.i1","orphan_paralogs"
"Avas.s013.g133.i1","orphan_paralogs"
"Avas.s013.g153.i1","orphan_paralogs"
"Avas.s013.g178.i1","orphan_paralogs"
"Avas.s013.g19.i1","orphan_paralogs"
"Avas.s013.g20.i1","orphan_paralogs"
"Avas.s013.g22.i1","orphan_paralogs"
"Avas.s013.g221.i1","orphan_paralogs"
"Avas.s013.g23.i1","orphan_paralogs"
"Avas.s013.g236.i1","orphan_paralogs"
"Avas.s013.g311.i1","orphan_paralogs"
"Avas.s013.g324.i1","orphan_paralogs"
"Avas.s013.g341.i1","orphan_paralogs"
"Avas.s013.g342.i1","orphan_paralogs"
"Avas.s013.g343.i1","orphan_paralogs"
"Avas.s013.g346.i1","orphan_paralogs"
"Avas.s013.g369.i1","orphan_paralogs"
"Avas.s013.g370.i1","orphan_paralogs"
"Avas.s013.g389.i1","orphan_paralogs"
"Avas.s013.g41.i1","orphan_paralogs"
"Avas.s013.g412.i1","orphan_paralogs"
"Avas.s013.g413.i1","orphan_paralogs"
"Avas.s013.g431.i1","orphan_paralogs"
"Avas.s013.g440.i1","orphan_paralogs"
"Avas.s013.g441.i1","orphan_paralogs"
"Avas.s013.g442.i1","orphan_paralogs"
"Avas.s013.g458.i1","orphan_paralogs"
"Avas.s013.g471.i1","orphan_paralogs"
"Avas.s013.g478.i1","orphan_paralogs"
"Avas.s013.g481.i1","orphan_paralogs"
"Avas.s013.g491.i1","orphan_paralogs"
"Avas.s013.g511.i1","orphan_paralogs"
"Avas.s013.g512.i1","orphan_paralogs"
"Avas.s013.g513.i1","orphan_paralogs"
"Avas.s013.g53.i1","orphan_paralogs"
"Avas.s013.g542.i1","orphan_paralogs"
"Avas.s013.g544.i1","orphan_paralogs"
"Avas.s013.g55.i1","orphan_paralogs"
"Avas.s013.g592.i1","orphan_paralogs"
"Avas.s013.g593.i1","orphan_paralogs"
"Avas.s013.g597.i1","orphan_paralogs"
"Avas.s013.g604.i1","orphan_paralogs"
"Avas.s013.g605.i1","orphan_paralogs"
"Avas.s013.g619.i1","orphan_paralogs"
"Avas.s013.g64.i1","orphan_paralogs"
"Avas.s013.g65.i1","orphan_paralogs"
"Avas.s013.g73.i1","orphan_paralogs"
"Avas.s014.g1.i1","orphan_paralogs"
"Avas.s014.g117.i1","orphan_paralogs"
"Avas.s014.g12.i1","orphan_paralogs"
"Avas.s014.g126.i1","orphan_paralogs"
"Avas.s014.g146.i1","orphan_paralogs"
"Avas.s014.g154.i1","orphan_paralogs"
"Avas.s014.g199.i1","orphan_paralogs"
"Avas.s014.g20.i1","orphan_paralogs"
"Avas.s014.g217.i1","orphan_paralogs"
"Avas.s014.g223.i1","orphan_paralogs"
"Avas.s014.g256.i1","orphan_paralogs"
"Avas.s014.g259.i1","orphan_paralogs"
"Avas.s014.g260.i1","orphan_paralogs"
"Avas.s014.g490.i1","orphan_paralogs"
"Avas.s014.g497.i1","orphan_paralogs"
"Avas.s014.g536.i1","orphan_paralogs"
"Avas.s014.g546.i1","orphan_paralogs"
"Avas.s014.g56.i1","orphan_paralogs"
"Avas.s014.g568.i1","orphan_paralogs"
"Avas.s014.g588.i1","orphan_paralogs"
"Avas.s014.g600.i1","orphan_paralogs"
"Avas.s014.g603.i1","orphan_paralogs"
"Avas.s014.g611.i1","orphan_paralogs"
"Avas.s014.g620.i1","orphan_paralogs"
"Avas.s014.g625.i1","orphan_paralogs"
"Avas.s014.g646.i1","orphan_paralogs"
"Avas.s014.g649.i1","orphan_paralogs"
"Avas.s014.g658.i1","orphan_paralogs"
"Avas.s014.g692.i1","orphan_paralogs"
"Avas.s014.g693.i1","orphan_paralogs"
"Avas.s014.g695.i1","orphan_paralogs"
"Avas.s014.g712.i1","orphan_paralogs"
"Avas.s014.g736.i1","orphan_paralogs"
"Avas.s014.g741.i1","orphan_paralogs"
"Avas.s014.g76.i1","orphan_paralogs"
"Avas.s014.g84.i1","orphan_paralogs"
"Avas.s014.g86.i1","orphan_paralogs"
"Avas.s015.g146.i1","orphan_paralogs"
"Avas.s015.g194.i1","orphan_paralogs"
"Avas.s015.g197.i1","orphan_paralogs"
"Avas.s015.g202.i1","orphan_paralogs"
"Avas.s015.g207.i1","orphan_paralogs"
"Avas.s015.g216.i1","orphan_paralogs"
"Avas.s015.g222.i1","orphan_paralogs"
"Avas.s015.g228.i1","orphan_paralogs"
"Avas.s015.g230.i1","orphan_paralogs"
"Avas.s015.g234.i1","orphan_paralogs"
"Avas.s015.g249.i1","orphan_paralogs"
"Avas.s015.g288.i1","orphan_paralogs"
"Avas.s015.g290.i1","orphan_paralogs"
"Avas.s015.g300.i1","orphan_paralogs"
"Avas.s015.g314.i1","orphan_paralogs"
"Avas.s015.g316.i1","orphan_paralogs"
"Avas.s015.g319.i1","orphan_paralogs"
"Avas.s015.g328.i1","orphan_paralogs"
"Avas.s015.g337.i1","orphan_paralogs"
"Avas.s015.g362.i1","orphan_paralogs"
"Avas.s015.g403.i1","orphan_paralogs"
"Avas.s015.g414.i1","orphan_paralogs"
"Avas.s015.g463.i1","orphan_paralogs"
"Avas.s015.g470.i1","orphan_paralogs"
"Avas.s015.g471.i1","orphan_paralogs"
"Avas.s015.g479.i1","orphan_paralogs"
"Avas.s015.g491.i1","orphan_paralogs"
"Avas.s015.g503.i1","orphan_paralogs"
"Avas.s015.g524.i1","orphan_paralogs"
"Avas.s015.g549.i1","orphan_paralogs"
"Avas.s015.g561.i1","orphan_paralogs"
"Avas.s015.g69.i1","orphan_paralogs"
"Avas.s015.g73.i1","orphan_paralogs"
"Avas.s016.g112.i1","orphan_paralogs"
"Avas.s016.g113.i1","orphan_paralogs"
"Avas.s016.g117.i1","orphan_paralogs"
"Avas.s016.g120.i1","orphan_paralogs"
"Avas.s016.g121.i1","orphan_paralogs"
"Avas.s016.g128.i1","orphan_paralogs"
"Avas.s016.g148.i1","orphan_paralogs"
"Avas.s016.g150.i1","orphan_paralogs"
"Avas.s016.g152.i1","orphan_paralogs"
"Avas.s016.g154.i1","orphan_paralogs"
"Avas.s016.g155.i1","orphan_paralogs"
"Avas.s016.g159.i1","orphan_paralogs"
"Avas.s016.g174.i1","orphan_paralogs"
"Avas.s016.g175.i1","orphan_paralogs"
"Avas.s016.g18.i1","orphan_paralogs"
"Avas.s016.g180.i1","orphan_paralogs"
"Avas.s016.g187.i1","orphan_paralogs"
"Avas.s016.g20.i1","orphan_paralogs"
"Avas.s016.g202.i1","orphan_paralogs"
"Avas.s016.g203.i1","orphan_paralogs"
"Avas.s016.g207.i1","orphan_paralogs"
"Avas.s016.g210.i1","orphan_paralogs"
"Avas.s016.g230.i1","orphan_paralogs"
"Avas.s016.g286.i1","orphan_paralogs"
"Avas.s016.g296.i1","orphan_paralogs"
"Avas.s016.g32.i1","orphan_paralogs"
"Avas.s016.g324.i1","orphan_paralogs"
"Avas.s016.g332.i1","orphan_paralogs"
"Avas.s016.g336.i1","orphan_paralogs"
"Avas.s016.g344.i1","orphan_paralogs"
"Avas.s016.g370.i1","orphan_paralogs"
"Avas.s016.g373.i1","orphan_paralogs"
"Avas.s016.g375.i1","orphan_paralogs"
"Avas.s016.g376.i1","orphan_paralogs"
"Avas.s016.g523.i1","orphan_paralogs"
"Avas.s016.g544.i1","orphan_paralogs"
"Avas.s016.g62.i1","orphan_paralogs"
"Avas.s016.g72.i1","orphan_paralogs"
"Avas.s016.g73.i1","orphan_paralogs"
"Avas.s016.g74.i1","orphan_paralogs"
"Avas.s016.g77.i1","orphan_paralogs"
"Avas.s016.g82.i1","orphan_paralogs"
"Avas.s016.g93.i1","orphan_paralogs"
"Avas.s016.g94.i1","orphan_paralogs"
"Avas.s017.g11.i1","orphan_paralogs"
"Avas.s017.g148.i1","orphan_paralogs"
"Avas.s017.g17.i1","orphan_paralogs"
"Avas.s017.g227.i1","orphan_paralogs"
"Avas.s017.g24.i1","orphan_paralogs"
"Avas.s017.g27.i1","orphan_paralogs"
"Avas.s017.g66.i1","orphan_paralogs"
"Avas.s018.g1.i1","orphan_paralogs"
"Avas.s018.g100.i1","orphan_paralogs"
"Avas.s018.g102.i1","orphan_paralogs"
"Avas.s018.g115.i1","orphan_paralogs"
"Avas.s018.g119.i1","orphan_paralogs"
"Avas.s018.g136.i1","orphan_paralogs"
"Avas.s018.g141.i1","orphan_paralogs"
"Avas.s018.g146.i1","orphan_paralogs"
"Avas.s018.g155.i1","orphan_paralogs"
"Avas.s018.g194.i1","orphan_paralogs"
"Avas.s018.g197.i1","orphan_paralogs"
"Avas.s018.g453.i1","orphan_paralogs"
"Avas.s018.g46.i1","orphan_paralogs"
"Avas.s018.g48.i1","orphan_paralogs"
"Avas.s018.g72.i1","orphan_paralogs"
"Avas.s018.g88.i1","orphan_paralogs"
"Avas.s018.g93.i1","orphan_paralogs"
"Avas.s019.g104.i1","orphan_paralogs"
"Avas.s019.g109.i1","orphan_paralogs"
"Avas.s019.g115.i1","orphan_paralogs"
"Avas.s019.g124.i1","orphan_paralogs"
"Avas.s019.g129.i1","orphan_paralogs"
"Avas.s019.g132.i1","orphan_paralogs"
"Avas.s019.g134.i1","orphan_paralogs"
"Avas.s019.g160.i1","orphan_paralogs"
"Avas.s019.g191.i1","orphan_paralogs"
"Avas.s019.g203.i1","orphan_paralogs"
"Avas.s019.g221.i1","orphan_paralogs"
"Avas.s019.g225.i1","orphan_paralogs"
"Avas.s019.g227.i1","orphan_paralogs"
"Avas.s019.g233.i1","orphan_paralogs"
"Avas.s019.g247.i1","orphan_paralogs"
"Avas.s019.g248.i1","orphan_paralogs"
"Avas.s019.g261.i1","orphan_paralogs"
"Avas.s019.g264.i1","orphan_paralogs"
"Avas.s019.g265.i1","orphan_paralogs"
"Avas.s019.g266.i1","orphan_paralogs"
"Avas.s019.g269.i1","orphan_paralogs"
"Avas.s019.g272.i1","orphan_paralogs"
"Avas.s019.g274.i1","orphan_paralogs"
"Avas.s019.g276.i1","orphan_paralogs"
"Avas.s019.g279.i1","orphan_paralogs"
"Avas.s019.g342.i1","orphan_paralogs"
"Avas.s019.g344.i1","orphan_paralogs"
"Avas.s019.g391.i1","orphan_paralogs"
"Avas.s019.g43.i1","orphan_paralogs"
"Avas.s019.g60.i1","orphan_paralogs"
"Avas.s019.g61.i1","orphan_paralogs"
"Avas.s019.g65.i1","orphan_paralogs"
"Avas.s019.g66.i1","orphan_paralogs"
"Avas.s019.g81.i1","orphan_paralogs"
"Avas.s019.g88.i1","orphan_paralogs"
"Avas.s019.g94.i1","orphan_paralogs"
"Avas.s020.g106.i1","orphan_paralogs"
"Avas.s020.g108.i1","orphan_paralogs"
"Avas.s020.g131.i1","orphan_paralogs"
"Avas.s020.g161.i1","orphan_paralogs"
"Avas.s020.g169.i1","orphan_paralogs"
"Avas.s020.g171.i1","orphan_paralogs"
"Avas.s020.g187.i1","orphan_paralogs"
"Avas.s020.g21.i1","orphan_paralogs"
"Avas.s020.g218.i1","orphan_paralogs"
"Avas.s020.g225.i1","orphan_paralogs"
"Avas.s020.g228.i1","orphan_paralogs"
"Avas.s020.g25.i1","orphan_paralogs"
"Avas.s020.g267.i1","orphan_paralogs"
"Avas.s020.g269.i1","orphan_paralogs"
"Avas.s020.g283.i1","orphan_paralogs"
"Avas.s020.g309.i1","orphan_paralogs"
"Avas.s020.g319.i1","orphan_paralogs"
"Avas.s020.g32.i1","orphan_paralogs"
"Avas.s020.g332.i1","orphan_paralogs"
"Avas.s020.g333.i1","orphan_paralogs"
"Avas.s020.g343.i1","orphan_paralogs"
"Avas.s020.g376.i1","orphan_paralogs"
"Avas.s020.g393.i1","orphan_paralogs"
"Avas.s020.g419.i1","orphan_paralogs"
"Avas.s020.g421.i1","orphan_paralogs"
"Avas.s020.g446.i1","orphan_paralogs"
"Avas.s020.g448.i1","orphan_paralogs"
"Avas.s020.g451.i1","orphan_paralogs"
"Avas.s020.g456.i1","orphan_paralogs"
"Avas.s020.g46.i1","orphan_paralogs"
"Avas.s020.g467.i1","orphan_paralogs"
"Avas.s020.g476.i1","orphan_paralogs"
"Avas.s020.g532.i1","orphan_paralogs"
"Avas.s020.g57.i1","orphan_paralogs"
"Avas.s020.g63.i1","orphan_paralogs"
"Avas.s021.g106.i1","orphan_paralogs"
"Avas.s021.g115.i1","orphan_paralogs"
"Avas.s021.g121.i1","orphan_paralogs"
"Avas.s021.g123.i1","orphan_paralogs"
"Avas.s021.g125.i1","orphan_paralogs"
"Avas.s021.g135.i1","orphan_paralogs"
"Avas.s021.g136.i1","orphan_paralogs"
"Avas.s021.g141.i1","orphan_paralogs"
"Avas.s021.g142.i1","orphan_paralogs"
"Avas.s021.g143.i1","orphan_paralogs"
"Avas.s021.g163.i1","orphan_paralogs"
"Avas.s021.g191.i1","orphan_paralogs"
"Avas.s021.g213.i1","orphan_paralogs"
"Avas.s021.g244.i1","orphan_paralogs"
"Avas.s021.g253.i1","orphan_paralogs"
"Avas.s021.g260.i1","orphan_paralogs"
"Avas.s021.g264.i1","orphan_paralogs"
"Avas.s021.g280.i1","orphan_paralogs"
"Avas.s021.g326.i1","orphan_paralogs"
"Avas.s021.g335.i1","orphan_paralogs"
"Avas.s021.g36.i1","orphan_paralogs"
"Avas.s021.g389.i1","orphan_paralogs"
"Avas.s021.g406.i1","orphan_paralogs"
"Avas.s021.g416.i1","orphan_paralogs"
"Avas.s021.g418.i1","orphan_paralogs"
"Avas.s021.g421.i1","orphan_paralogs"
"Avas.s021.g424.i1","orphan_paralogs"
"Avas.s021.g425.i1","orphan_paralogs"
"Avas.s021.g429.i1","orphan_paralogs"
"Avas.s021.g443.i1","orphan_paralogs"
"Avas.s021.g449.i1","orphan_paralogs"
"Avas.s021.g48.i1","orphan_paralogs"
"Avas.s021.g485.i1","orphan_paralogs"
"Avas.s021.g541.i1","orphan_paralogs"
"Avas.s021.g63.i1","orphan_paralogs"
"Avas.s021.g69.i1","orphan_paralogs"
"Avas.s021.g86.i1","orphan_paralogs"
"Avas.s022.g100.i1","orphan_paralogs"
"Avas.s022.g165.i1","orphan_paralogs"
"Avas.s022.g172.i1","orphan_paralogs"
"Avas.s022.g173.i1","orphan_paralogs"
"Avas.s022.g178.i1","orphan_paralogs"
"Avas.s022.g18.i1","orphan_paralogs"
"Avas.s022.g181.i1","orphan_paralogs"
"Avas.s022.g229.i1","orphan_paralogs"
"Avas.s022.g232.i1","orphan_paralogs"
"Avas.s022.g249.i1","orphan_paralogs"
"Avas.s022.g250.i1","orphan_paralogs"
"Avas.s022.g251.i1","orphan_paralogs"
"Avas.s022.g268.i1","orphan_paralogs"
"Avas.s022.g289.i1","orphan_paralogs"
"Avas.s022.g309.i1","orphan_paralogs"
"Avas.s022.g331.i1","orphan_paralogs"
"Avas.s022.g363.i1","orphan_paralogs"
"Avas.s022.g364.i1","orphan_paralogs"
"Avas.s022.g383.i1","orphan_paralogs"
"Avas.s022.g39.i1","orphan_paralogs"
"Avas.s022.g390.i1","orphan_paralogs"
"Avas.s022.g391.i1","orphan_paralogs"
"Avas.s022.g393.i1","orphan_paralogs"
"Avas.s022.g405.i1","orphan_paralogs"
"Avas.s022.g406.i1","orphan_paralogs"
"Avas.s022.g407.i1","orphan_paralogs"
"Avas.s022.g411.i1","orphan_paralogs"
"Avas.s022.g416.i1","orphan_paralogs"
"Avas.s022.g419.i1","orphan_paralogs"
"Avas.s022.g421.i1","orphan_paralogs"
"Avas.s022.g447.i1","orphan_paralogs"
"Avas.s022.g450.i1","orphan_paralogs"
"Avas.s022.g452.i1","orphan_paralogs"
"Avas.s022.g456.i1","orphan_paralogs"
"Avas.s022.g525.i1","orphan_paralogs"
"Avas.s022.g60.i1","orphan_paralogs"
"Avas.s022.g9.i1","orphan_paralogs"
"Avas.s023.g120.i1","orphan_paralogs"
"Avas.s023.g123.i1","orphan_paralogs"
"Avas.s023.g126.i1","orphan_paralogs"
"Avas.s023.g132.i1","orphan_paralogs"
"Avas.s023.g138.i1","orphan_paralogs"
"Avas.s023.g159.i1","orphan_paralogs"
"Avas.s023.g164.i1","orphan_paralogs"
"Avas.s023.g183.i1","orphan_paralogs"
"Avas.s023.g194.i1","orphan_paralogs"
"Avas.s023.g221.i1","orphan_paralogs"
"Avas.s023.g258.i1","orphan_paralogs"
"Avas.s023.g273.i1","orphan_paralogs"
"Avas.s023.g294.i1","orphan_paralogs"
"Avas.s023.g46.i1","orphan_paralogs"
"Avas.s023.g62.i1","orphan_paralogs"
"Avas.s023.g64.i1","orphan_paralogs"
"Avas.s023.g65.i1","orphan_paralogs"
"Avas.s023.g68.i1","orphan_paralogs"
"Avas.s023.g69.i1","orphan_paralogs"
"Avas.s023.g95.i1","orphan_paralogs"
"Avas.s024.g158.i1","orphan_paralogs"
"Avas.s024.g164.i1","orphan_paralogs"
"Avas.s025.g111.i1","orphan_paralogs"
"Avas.s025.g22.i1","orphan_paralogs"
"Avas.s028.g1.i1","orphan_paralogs"
"Avas.s033.g1.i1","orphan_paralogs"
"Avas.s033.g15.i1","orphan_paralogs"
"Avas.s036.g6.i1","orphan_paralogs"
"Avas.s042.g7.i1","orphan_paralogs"
"Avas.s044.g4.i1","orphan_paralogs"
"Avas.s045.g1.i1","orphan_paralogs"
"Avas.s046.g7.i1","orphan_paralogs"
"Avas.s047.g4.i1","orphan_paralogs"
"Avas.s047.g8.i1","orphan_paralogs"
"Avas.s050.g10.i1","orphan_paralogs"
"Avas.s053.g2.i1","orphan_paralogs"
"Avas.s053.g3.i1","orphan_paralogs"
"Avas.s053.g5.i1","orphan_paralogs"
"Avas.s060.g3.i1","orphan_paralogs"
"Avas.s064.g4.i1","orphan_paralogs"
"Avas.s088.g1.i1","orphan_paralogs"
"Avas.s088.g2.i1","orphan_paralogs"
"Avas.s132.g1.i1","orphan_paralogs"
"Avas.s136.g1.i1","orphan_paralogs"
"Avas.s169.g1.i1","orphan_paralogs"
