#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
bZIP_2               PF07716.15    54 Avas.s004.g1076.i1   -            401       4.1    7.6   7.9   1   2     0.014        23    5.2   1.1    19    46    50    77    48    92 0.82 Basic region leucine zipper
bZIP_2               PF07716.15    54 Avas.s004.g1076.i1   -            401       4.1    7.6   7.9   2   2     0.022        37    4.5   2.7    27    47    88   108    82   111 0.79 Basic region leucine zipper
NHL                  PF01436.21    28 Avas.s004.g1100.i1   -            365   6.3e-13   48.0   0.9   1   5   1.5e-08   3.8e-05   23.5   0.1     1    28   127   155   127   155 0.96 NHL repeat
NHL                  PF01436.21    28 Avas.s004.g1100.i1   -            365   6.3e-13   48.0   0.9   2   5     7e-05      0.18   11.9   0.0     2    28   171   196   170   196 0.93 NHL repeat
NHL                  PF01436.21    28 Avas.s004.g1100.i1   -            365   6.3e-13   48.0   0.9   3   5     0.015        38    4.6   0.0     3    21   212   230   210   231 0.91 NHL repeat
NHL                  PF01436.21    28 Avas.s004.g1100.i1   -            365   6.3e-13   48.0   0.9   4   5      0.86   2.2e+03   -1.0   0.0    13    27   307   321   302   322 0.82 NHL repeat
NHL                  PF01436.21    28 Avas.s004.g1100.i1   -            365   6.3e-13   48.0   0.9   5   5     0.097   2.5e+02    2.0   0.0     1    16   339   354   339   356 0.83 NHL repeat
DUF4665              PF15679.5     99 Avas.s004.g1100.i1   -            365    0.0031   18.1   1.1   1   1   2.3e-06    0.0059   17.2   1.1     1    75    13    87    13   102 0.83 Domain of unknown function (DUF4665)
Spc24                PF08286.11   105 Avas.s004.g1100.i1   -            365     0.049   13.9   3.1   1   2   8.7e-05      0.22   11.8   1.8     3    75    19    93    17   120 0.78 Spc24 subunit of Ndc80
Spc24                PF08286.11   105 Avas.s004.g1100.i1   -            365     0.049   13.9   3.1   2   2      0.33   8.4e+02    0.3   0.0    55    75   335   355   309   359 0.76 Spc24 subunit of Ndc80
DUF2205              PF10224.9     75 Avas.s004.g1100.i1   -            365     0.053   13.5   2.5   1   1   4.4e-05      0.11   12.5   2.5     9    69    13    78     8    82 0.86 Short coiled-coil protein
Apolipoprotein       PF01442.18   190 Avas.s004.g1100.i1   -            365      0.11   12.3   0.3   1   1   6.4e-05      0.16   11.8   0.3   145   185    32    73     7    98 0.76 Apolipoprotein A1/A4/E domain
SpecificRecomb       PF10136.9    641 Avas.s004.g1100.i1   -            365      0.35    9.1   1.3   1   1   0.00019      0.48    8.7   1.3   165   257    10   101     4   112 0.88 Site-specific recombinase
bZIP_2               PF07716.15    54 Avas.s004.g1100.i1   -            365       3.5    7.8   8.0   1   2    0.0078        20    5.4   1.1    19    46    14    41    12    56 0.82 Basic region leucine zipper
bZIP_2               PF07716.15    54 Avas.s004.g1100.i1   -            365       3.5    7.8   8.0   2   2     0.013        33    4.7   2.7    27    47    52    72    46    75 0.79 Basic region leucine zipper
NHL                  PF01436.21    28 Avas.s004.g1105.i1   -            401   3.3e-12   45.8   1.5   1   5   5.8e-08   8.7e-05   22.4   0.0     1    28   163   191   163   191 0.96 NHL repeat
NHL                  PF01436.21    28 Avas.s004.g1105.i1   -            401   3.3e-12   45.8   1.5   2   5   0.00014       0.2   11.7   0.0     2    28   207   232   206   232 0.93 NHL repeat
NHL                  PF01436.21    28 Avas.s004.g1105.i1   -            401   3.3e-12   45.8   1.5   3   5     0.029        43    4.4   0.0     3    21   248   266   246   267 0.91 NHL repeat
NHL                  PF01436.21    28 Avas.s004.g1105.i1   -            401   3.3e-12   45.8   1.5   4   5      0.49   7.3e+02    0.5   0.0    12    27   342   357   337   358 0.85 NHL repeat
NHL                  PF01436.21    28 Avas.s004.g1105.i1   -            401   3.3e-12   45.8   1.5   5   5      0.48   7.1e+02    0.6   0.0     1    18   375   392   375   392 0.88 NHL repeat
DUF4665              PF15679.5     99 Avas.s004.g1105.i1   -            401    0.0059   17.2   1.8   1   1   7.6e-06     0.011   16.3   1.8     1    75    49   123    49   139 0.83 Domain of unknown function (DUF4665)
Binary_toxB          PF03495.14    78 Avas.s004.g1105.i1   -            401     0.055   13.7   0.0   1   1   9.8e-05      0.15   12.3   0.0    46    72    10    37     5    42 0.83 Clostridial binary toxin B/anthrax toxin PA Ca-binding domain
DUF2205              PF10224.9     75 Avas.s004.g1105.i1   -            401     0.087   12.8   3.0   1   1   0.00012      0.18   11.8   3.0     9    69    49   114    42   118 0.86 Short coiled-coil protein
SGL                  PF08450.12   246 Avas.s004.g1105.i1   -            401     0.098   12.2   0.0   1   3     0.021        32    4.0   0.0   166   217   146   198    97   224 0.72 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 Avas.s004.g1105.i1   -            401     0.098   12.2   0.0   2   3      0.34   5.1e+02    0.1   0.0    14    66   219   272   204   298 0.55 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 Avas.s004.g1105.i1   -            401     0.098   12.2   0.0   3   3     0.015        23    4.5   0.0   189   222   337   370   291   377 0.84 SMP-30/Gluconolactonase/LRE-like region
Apolipoprotein       PF01442.18   190 Avas.s004.g1105.i1   -            401     0.098   12.5   1.0   1   1   0.00011      0.16   11.8   1.0   144   185    67   109    19   134 0.72 Apolipoprotein A1/A4/E domain
Spc24                PF08286.11   105 Avas.s004.g1105.i1   -            401      0.12   12.6   2.8   1   2   0.00021      0.31   11.3   1.9     3    75    55   129    53   156 0.79 Spc24 subunit of Ndc80
Spc24                PF08286.11   105 Avas.s004.g1105.i1   -            401      0.12   12.6   2.8   2   2       4.6   6.8e+03   -2.7   0.0    64    97   168   201   161   202 0.73 Spc24 subunit of Ndc80
Lipoprotein_7        PF01540.16   353 Avas.s004.g1105.i1   -            401      0.13   11.6   2.8   1   1   0.00012      0.17   11.1   2.8   115   217    49   148    14   165 0.82 Adhesin lipoprotein
SpecificRecomb       PF10136.9    641 Avas.s004.g1105.i1   -            401      0.24    9.6   1.1   1   1   0.00021      0.32    9.3   1.1   162   257    43   137     5   147 0.88 Site-specific recombinase
BRE1                 PF08647.11    95 Avas.s004.g1105.i1   -            401      0.49   10.5   6.5   1   2   0.00016      0.24   11.5   1.3    45    87    31    74    20    80 0.85 BRE1 E3 ubiquitin ligase
BRE1                 PF08647.11    95 Avas.s004.g1105.i1   -            401      0.49   10.5   6.5   2   2      0.24   3.6e+02    1.3   0.3     4    25    90   108    83   142 0.69 BRE1 E3 ubiquitin ligase
DUF5595              PF18077.1     73 Avas.s004.g1105.i1   -            401       3.5    7.8   5.2   1   2    0.0025       3.7    7.7   0.4    28    68    15    55    12    63 0.80 Domain of unknown function (DUF5595)
DUF5595              PF18077.1     73 Avas.s004.g1105.i1   -            401       3.5    7.8   5.2   2   2      0.21   3.2e+02    1.5   0.6    39    72    72   107    62   108 0.69 Domain of unknown function (DUF5595)
bZIP_2               PF07716.15    54 Avas.s004.g1105.i1   -            401       3.8    7.7   7.9   1   2     0.015        23    5.2   1.1    19    46    50    77    48    92 0.82 Basic region leucine zipper
bZIP_2               PF07716.15    54 Avas.s004.g1105.i1   -            401       3.8    7.7   7.9   2   2     0.024        37    4.5   2.7    27    47    88   108    82   111 0.79 Basic region leucine zipper
NHL                  PF01436.21    28 Avas.s006.g153.i1    -            300   6.9e-17   60.5   1.6   1   5   3.5e-10   1.3e-06   28.2   0.0     2    26    37    62    36    64 0.93 NHL repeat
NHL                  PF01436.21    28 Avas.s006.g153.i1    -            300   6.9e-17   60.5   1.6   2   5   7.7e-08   0.00028   20.8   0.0     2    28    80   105    79   105 0.93 NHL repeat
NHL                  PF01436.21    28 Avas.s006.g153.i1    -            300   6.9e-17   60.5   1.6   3   5   0.00084         3    8.0   0.1     1    27   126   152   126   153 0.95 NHL repeat
NHL                  PF01436.21    28 Avas.s006.g153.i1    -            300   6.9e-17   60.5   1.6   4   5       3.1   1.1e+04   -3.2   0.0     2     9   169   176   169   177 0.82 NHL repeat
NHL                  PF01436.21    28 Avas.s006.g153.i1    -            300   6.9e-17   60.5   1.6   5   5       1.3   4.5e+03   -2.0   0.0    15    28   226   239   225   239 0.70 NHL repeat
Lactonase            PF10282.9    344 Avas.s006.g153.i1    -            300    0.0014   17.9   0.0   1   2     0.002       7.3    5.7   0.0   275   319    21    65    12    69 0.84 Lactonase, 7-bladed beta-propeller
Lactonase            PF10282.9    344 Avas.s006.g153.i1    -            300    0.0014   17.9   0.0   2   2   9.6e-05      0.34   10.1   0.0   226   272   109   154    88   165 0.77 Lactonase, 7-bladed beta-propeller
DUF5128              PF17170.4    330 Avas.s006.g153.i1    -            300    0.0033   16.6   0.2   1   2   0.00025      0.89    8.6   0.0    58    89    44    75    42    77 0.92 6-bladed beta-propeller
DUF5128              PF17170.4    330 Avas.s006.g153.i1    -            300    0.0033   16.6   0.2   2   2    0.0014         5    6.2   0.0    50   135    77   161    75   174 0.83 6-bladed beta-propeller
SGL                  PF08450.12   246 Avas.s006.g153.i1    -            300      0.03   13.9   0.0   1   1   1.4e-05     0.049   13.2   0.0   183   223    35    77     9   105 0.79 SMP-30/Gluconolactonase/LRE-like region
TolB_like            PF15869.5    295 Avas.s006.g153.i1    -            300     0.035   13.3   0.0   1   3     0.062   2.2e+02    0.9   0.0    46    93    16    65    12    76 0.71 TolB-like 6-blade propeller-like
TolB_like            PF15869.5    295 Avas.s006.g153.i1    -            300     0.035   13.3   0.0   2   3   0.00014      0.51    9.5   0.0    18    90    79   151    71   210 0.76 TolB-like 6-blade propeller-like
TolB_like            PF15869.5    295 Avas.s006.g153.i1    -            300     0.035   13.3   0.0   3   3      0.81   2.9e+03   -2.8   0.0   216   246   252   283   239   285 0.67 TolB-like 6-blade propeller-like
NHL                  PF01436.21    28 Avas.s006.g840.i1    -            411     1e-12   47.4   5.0   1   5     1e-05     0.015   15.3   0.1     1    28   164   192   164   192 0.95 NHL repeat
NHL                  PF01436.21    28 Avas.s006.g840.i1    -            411     1e-12   47.4   5.0   2   5     0.014        22    5.4   0.0     1    22   207   228   207   232 0.86 NHL repeat
NHL                  PF01436.21    28 Avas.s006.g840.i1    -            411     1e-12   47.4   5.0   3   5   5.1e-06    0.0076   16.2   0.1     1    28   255   281   255   281 0.94 NHL repeat
NHL                  PF01436.21    28 Avas.s006.g840.i1    -            411     1e-12   47.4   5.0   4   5      0.02        31    4.9   0.0    10    27   347   364   346   365 0.85 NHL repeat
NHL                  PF01436.21    28 Avas.s006.g840.i1    -            411     1e-12   47.4   5.0   5   5     0.096   1.4e+02    2.7   0.0     3    18   384   399   382   399 0.87 NHL repeat
DUF5128              PF17170.4    330 Avas.s006.g840.i1    -            411   1.4e-08   34.2   0.4   1   3     5e-07   0.00075   18.8   0.1    88   143   154   208   144   231 0.86 6-bladed beta-propeller
DUF5128              PF17170.4    330 Avas.s006.g840.i1    -            411   1.4e-08   34.2   0.4   2   3   7.4e-05      0.11   11.6   0.0    91   156   248   310   239   328 0.83 6-bladed beta-propeller
DUF5128              PF17170.4    330 Avas.s006.g840.i1    -            411   1.4e-08   34.2   0.4   3   3      0.38   5.7e+02   -0.6   0.0    65    89   352   376   340   379 0.85 6-bladed beta-propeller
DUF745               PF05335.13   183 Avas.s006.g840.i1    -            411     0.012   15.3   0.1   1   1   1.4e-05     0.021   14.6   0.1   115   172     5    63     1    65 0.86 Protein of unknown function (DUF745)
PhaP_Bmeg            PF09602.10   168 Avas.s006.g840.i1    -            411     0.015   15.2   0.9   1   1   1.7e-05     0.026   14.5   0.9   117   168    15    66     4    66 0.93 Polyhydroxyalkanoic acid inclusion protein (PhaP_Bmeg)
Lactonase            PF10282.9    344 Avas.s006.g840.i1    -            411     0.021   14.1   0.0   1   3      0.11   1.7e+02    1.3   0.0   186   221   156   195   133   204 0.69 Lactonase, 7-bladed beta-propeller
Lactonase            PF10282.9    344 Avas.s006.g840.i1    -            411     0.021   14.1   0.0   2   3       0.4   5.9e+02   -0.5   0.0   134   175   249   286   235   300 0.74 Lactonase, 7-bladed beta-propeller
Lactonase            PF10282.9    344 Avas.s006.g840.i1    -            411     0.021   14.1   0.0   3   3   0.00056      0.84    8.8   0.0   259   319   353   411   339   411 0.89 Lactonase, 7-bladed beta-propeller
GAS                  PF13851.6    200 Avas.s006.g840.i1    -            411     0.035   13.4   4.5   1   1   3.6e-05     0.053   12.9   4.5    98   172    29   104    11   110 0.85 Growth-arrest specific micro-tubule binding
Exonuc_VII_L         PF02601.15   304 Avas.s006.g840.i1    -            411     0.042   13.4   0.1   1   1   3.6e-05     0.054   13.0   0.1   165   299    11   160     1   164 0.47 Exonuclease VII, large subunit
Herpes_UL6           PF01763.16   563 Avas.s006.g840.i1    -            411     0.064   11.8   1.0   1   1   6.2e-05     0.093   11.2   1.0   363   449    13    99     8   113 0.75 Herpesvirus UL6 like
DUF4303              PF14136.6    154 Avas.s006.g840.i1    -            411      0.11   12.3   0.7   1   1   0.00014       0.2   11.4   0.7    79   119    23    70     8    75 0.69 Domain of unknown function (DUF4303)
Arylesterase         PF01731.20    86 Avas.s006.g840.i1    -            411      0.13   12.4   0.0   1   3   0.00053      0.79   10.0   0.0    53    81   164   192   158   197 0.88 Arylesterase
Arylesterase         PF01731.20    86 Avas.s006.g840.i1    -            411      0.13   12.4   0.0   2   3       3.6   5.4e+03   -2.3   0.0    58    80   260   280   254   285 0.68 Arylesterase
Arylesterase         PF01731.20    86 Avas.s006.g840.i1    -            411      0.13   12.4   0.0   3   3       5.4   8.1e+03   -2.9   0.0    53    67   382   396   339   400 0.65 Arylesterase
DUF812               PF05667.11   595 Avas.s006.g840.i1    -            411      0.16   10.9   4.1   1   1   0.00014      0.22   10.4   4.1   414   468    30    84    10    96 0.89 Protein of unknown function (DUF812)
DHR10                PF18595.1    117 Avas.s006.g840.i1    -            411       4.1    7.5  11.3   1   2    0.0025       3.8    7.6   2.6    74    99    33    58    11    59 0.80 Designed helical repeat protein 10 domain
DHR10                PF18595.1    117 Avas.s006.g840.i1    -            411       4.1    7.5  11.3   2   2     0.015        23    5.1   1.9    36    62    58    84    57    93 0.88 Designed helical repeat protein 10 domain
NHL                  PF01436.21    28 Avas.s022.g30.i1     -            407   2.9e-15   55.4   1.1   1   5   1.3e-10   5.9e-07   29.2   0.2     4    28   172   197   170   197 0.93 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g30.i1     -            407   2.9e-15   55.4   1.1   2   5    0.0072        32    4.8   0.0     2    28   213   238   212   238 0.91 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g30.i1     -            407   2.9e-15   55.4   1.1   3   5     0.017        75    3.6   0.0     1    20   252   271   252   272 0.83 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g30.i1     -            407   2.9e-15   55.4   1.1   4   5   0.00016      0.71   10.0   0.0     7    27   342   362   336   363 0.90 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g30.i1     -            407   2.9e-15   55.4   1.1   5   5     0.074   3.3e+02    1.6   0.0     3    11   382   391   380   398 0.74 NHL repeat
SGL                  PF08450.12   246 Avas.s022.g30.i1     -            407   0.00091   18.9   0.1   1   2   0.00048       2.2    7.8   0.0   153   217   139   204   126   228 0.81 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 Avas.s022.g30.i1     -            407   0.00091   18.9   0.1   2   2   0.00026       1.1    8.7   0.0   188   223   341   376   289   400 0.83 SMP-30/Gluconolactonase/LRE-like region
Tup_N                PF08581.10    77 Avas.s022.g30.i1     -            407     0.039   14.3   3.5   1   1   2.2e-05     0.099   13.0   3.5     3    74    28   101    26   106 0.91 Tup N-terminal
NUMOD4               PF07463.11    49 Avas.s022.g30.i1     -            407     0.074   13.3   0.3   1   2   8.3e-05      0.37   11.0   0.2     5    35   119   146   118   154 0.78 NUMOD4 motif
NUMOD4               PF07463.11    49 Avas.s022.g30.i1     -            407     0.074   13.3   0.3   2   2      0.63   2.8e+03   -1.4   0.0    30    44   309   323   294   324 0.74 NUMOD4 motif
NHL                  PF01436.21    28 Avas.s022.g58.i1     -            405   4.7e-11   42.2   0.4   1   5   9.3e-05     0.038   14.0   0.0     1    27   166   193   166   194 0.95 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g58.i1     -            405   4.7e-11   42.2   0.4   2   5    0.0026       1.1    9.5   0.0     3    28   211   235   209   235 0.92 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g58.i1     -            405   4.7e-11   42.2   0.4   3   5       1.5     6e+02    0.8   0.1    11    19   259   267   255   278 0.62 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g58.i1     -            405   4.7e-11   42.2   0.4   4   5    0.0014      0.55   10.4   0.0     8    27   342   361   341   362 0.93 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g58.i1     -            405   4.7e-11   42.2   0.4   5   5       2.7   1.1e+03   -0.1   0.0     1    16   379   394   379   396 0.88 NHL repeat
SGL                  PF08450.12   246 Avas.s022.g58.i1     -            405    0.0031   17.1   0.1   1   3      0.33   1.4e+02    1.9   0.1   180   215   163   199   142   228 0.66 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 Avas.s022.g58.i1     -            405    0.0031   17.1   0.1   2   3      0.61   2.5e+02    1.1   0.0   145   164   219   238   214   271 0.89 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 Avas.s022.g58.i1     -            405    0.0031   17.1   0.1   3   3    0.0012      0.49    9.9   0.0   189   222   341   374   294   380 0.80 SMP-30/Gluconolactonase/LRE-like region
KASH_CCD             PF14662.6    191 Avas.s022.g58.i1     -            405    0.0043   16.9  11.0   1   1     2e-05     0.008   16.0  11.0   106   190    52   131    28   132 0.77 Coiled-coil region of CCDC155 or KASH
Scaffolding_pro      PF11418.8     99 Avas.s022.g58.i1     -            405     0.025   15.1   2.9   1   2   0.00025       0.1   13.2   1.6     5    54    55   106    51   110 0.84 Phi29 scaffolding protein
Scaffolding_pro      PF11418.8     99 Avas.s022.g58.i1     -            405     0.025   15.1   2.9   2   2       3.7   1.5e+03   -0.2   0.0    18    47   115   144   111   161 0.77 Phi29 scaffolding protein
Syntaxin-6_N         PF09177.11    99 Avas.s022.g58.i1     -            405     0.051   14.1   7.5   1   1    0.0049         2    9.0   7.5     1    91    15   104    15   158 0.81 Syntaxin 6, N-terminal
HAUS6_N              PF14661.6    229 Avas.s022.g58.i1     -            405     0.064   12.8   5.2   1   1   0.00028      0.11   12.0   5.2   143   225    26   105    11   154 0.87 HAUS augmin-like complex subunit 6 N-terminus
DUF349               PF03993.12    75 Avas.s022.g58.i1     -            405     0.074   13.4   3.4   1   1   0.00038      0.16   12.3   3.4     5    64    27    99    23   105 0.80 Domain of Unknown Function (DUF349)
DUF4315              PF14193.6     79 Avas.s022.g58.i1     -            405     0.092   12.8   7.3   1   2   0.00061      0.25   11.4   6.6    15    72    38    93    27   103 0.82 Domain of unknown function (DUF4315)
DUF4315              PF14193.6     79 Avas.s022.g58.i1     -            405     0.092   12.8   7.3   2   2       1.4   5.6e+02    0.6   0.3     4    22    89   107    87   110 0.54 Domain of unknown function (DUF4315)
LemA                 PF04011.12   149 Avas.s022.g58.i1     -            405       0.1   12.4   2.9   1   1   0.00044      0.18   11.7   2.9    26    98    35   109    27   146 0.79 LemA family
FAM167               PF11652.8     84 Avas.s022.g58.i1     -            405      0.11   13.0   3.9   1   2         6   2.5e+03   -1.0   0.1    18    49    45    75    34    80 0.64 FAM167
FAM167               PF11652.8     84 Avas.s022.g58.i1     -            405      0.11   13.0   3.9   2   2   0.00026      0.11   13.0   2.2     6    70    72   136    67   146 0.74 FAM167
M_domain             PF12938.7    246 Avas.s022.g58.i1     -            405      0.11   12.2   1.8   1   1   0.00041      0.17   11.7   1.8   147   194    60   109    52   135 0.68 M domain of GW182
CENP-F_leu_zip       PF10473.9    140 Avas.s022.g58.i1     -            405      0.11   12.5  15.8   1   1    0.0011      0.44   10.6  15.9     9   113    43   146    36   153 0.74 Leucine-rich repeats of kinetochore protein Cenp-F/LEK1
Apolipoprotein       PF01442.18   190 Avas.s022.g58.i1     -            405      0.13   12.2   8.7   1   2    0.0075         3    7.7   8.7    18    79    41   105    28   127 0.68 Apolipoprotein A1/A4/E domain
Apolipoprotein       PF01442.18   190 Avas.s022.g58.i1     -            405      0.13   12.2   8.7   2   2     0.015       6.2    6.7   0.6     1    46    89   132    89   149 0.82 Apolipoprotein A1/A4/E domain
H-kinase_dim         PF02895.14    69 Avas.s022.g58.i1     -            405      0.14   12.5   3.2   1   1   0.00037      0.15   12.5   1.2    15    66    61   108    58   110 0.90 Signal transducing histidine kinase, homodimeric domain
ALMT                 PF11744.8    469 Avas.s022.g58.i1     -            405      0.16   10.7   4.3   1   1   0.00055      0.22   10.3   4.3   263   382    32   146    22   179 0.68 Aluminium activated malate transporter
DUF3450              PF11932.8    241 Avas.s022.g58.i1     -            405      0.17   11.2   6.2   1   1   0.00065      0.26   10.5   6.2    39    92    50   105    30   132 0.84 Protein of unknown function (DUF3450)
DUF2383              PF09537.10   111 Avas.s022.g58.i1     -            405      0.19   12.1   2.4   1   2         2   8.1e+02    0.4   0.2    38    63    48    73    30    91 0.55 Domain of unknown function (DUF2383)
DUF2383              PF09537.10   111 Avas.s022.g58.i1     -            405      0.19   12.1   2.4   2   2    0.0011      0.44   10.9   0.4    44   104    91   150    69   156 0.92 Domain of unknown function (DUF2383)
TPR_MLP1_2           PF07926.12   129 Avas.s022.g58.i1     -            405       0.2   11.7  10.9   1   1   0.00031      0.13   12.4   8.9    54   116    41   105    34   108 0.87 TPR/MLP1/MLP2-like protein
Lectin_N             PF03954.14   131 Avas.s022.g58.i1     -            405      0.22   11.3   6.2   1   2   0.00072      0.29   10.9   4.6    46   113    35   107    30   125 0.74 Hepatic lectin, N-terminal domain
Lectin_N             PF03954.14   131 Avas.s022.g58.i1     -            405      0.22   11.3   6.2   2   2       2.4   9.6e+02   -0.5   0.5    78   108    97   130    91   167 0.48 Hepatic lectin, N-terminal domain
AKNA                 PF12443.8     95 Avas.s022.g58.i1     -            405      0.22   12.2   5.6   1   2    0.0014      0.57   10.9   4.9    31    76    69   114    40   132 0.78 AT-hook-containing transcription factor
AKNA                 PF12443.8     95 Avas.s022.g58.i1     -            405      0.22   12.2   5.6   2   2       2.4   9.8e+02    0.5   0.1    40    56   121   137   109   147 0.68 AT-hook-containing transcription factor
Bacillus_HBL         PF05791.11   177 Avas.s022.g58.i1     -            405      0.31   10.9   7.0   1   1   0.00094      0.38   10.5   6.0    97   174    36   108    17   115 0.79 Bacillus haemolytic enterotoxin (HBL)
IFT57                PF10498.9    362 Avas.s022.g58.i1     -            405      0.32    9.9  12.6   1   2     8e-05     0.033   13.2   8.1   262   355    18   108    11   109 0.79 Intra-flagellar transport protein 57
IFT57                PF10498.9    362 Avas.s022.g58.i1     -            405      0.32    9.9  12.6   2   2         5     2e+03   -2.6   0.1   235   264   117   146   111   166 0.71 Intra-flagellar transport protein 57
DUF3585              PF12130.8    136 Avas.s022.g58.i1     -            405      0.34   11.0  11.7   1   1     0.002      0.82    9.8  11.7    19    92    39   112    29   153 0.76 Bivalent Mical/EHBP Rab binding domain
DUF724               PF05266.14   188 Avas.s022.g58.i1     -            405      0.36   10.6   8.2   1   1    0.0016      0.66    9.8   8.2    97   176    43   131    29   144 0.72 Protein of unknown function (DUF724)
ACCA                 PF03255.14   144 Avas.s022.g58.i1     -            405      0.37   10.7   9.8   1   2     0.016       6.7    6.6   1.5     9    54    40    85    34    90 0.82 Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit
ACCA                 PF03255.14   144 Avas.s022.g58.i1     -            405      0.37   10.7   9.8   2   2    0.0034       1.4    8.8   1.8     2    61    88   150    87   154 0.81 Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit
Jnk-SapK_ap_N        PF09744.9    156 Avas.s022.g58.i1     -            405      0.37   11.0  12.0   1   1    0.0016      0.63   10.2  12.0    51   145    38   134    34   157 0.88 JNK_SAPK-associated protein-1
BRE1                 PF08647.11    95 Avas.s022.g58.i1     -            405      0.41   10.8  10.2   1   2   0.00051      0.21   11.7   2.0    45    88    30    77    25    84 0.75 BRE1 E3 ubiquitin ligase
BRE1                 PF08647.11    95 Avas.s022.g58.i1     -            405      0.41   10.8  10.2   2   2      0.35   1.4e+02    2.6   2.3     7    49    89   131    73   153 0.71 BRE1 E3 ubiquitin ligase
PIN_8                PF18476.1    228 Avas.s022.g58.i1     -            405      0.42   10.4   5.4   1   1     0.002      0.83    9.5   5.4    53   142    51   135    27   157 0.64 PIN like domain
TMPIT                PF07851.13   324 Avas.s022.g58.i1     -            405      0.47    9.6   3.8   1   1    0.0024      0.96    8.6   3.8    23    95    41   114    22   175 0.64 TMPIT-like protein
Baculo_PEP_C         PF04513.12   140 Avas.s022.g58.i1     -            405      0.54   10.3   7.8   1   2      0.04        16    5.5   1.3    28   100    27    77    16    88 0.46 Baculovirus polyhedron envelope protein, PEP, C terminus
Baculo_PEP_C         PF04513.12   140 Avas.s022.g58.i1     -            405      0.54   10.3   7.8   2   2    0.0036       1.5    8.9   3.5    10    85    68   138    61   147 0.81 Baculovirus polyhedron envelope protein, PEP, C terminus
Exonuc_VII_L         PF02601.15   304 Avas.s022.g58.i1     -            405      0.54    9.8   5.2   1   1     0.002      0.82    9.2   5.2   153   273    21   156    10   166 0.52 Exonuclease VII, large subunit
DUF1664              PF07889.12   124 Avas.s022.g58.i1     -            405      0.55   10.3   8.2   1   2    0.0013      0.53   10.3   5.9    45   118    34   109    17   114 0.86 Protein of unknown function (DUF1664)
DUF1664              PF07889.12   124 Avas.s022.g58.i1     -            405      0.55   10.3   8.2   2   2    0.0045       1.8    8.6   2.8    36   103    71   136    69   150 0.84 Protein of unknown function (DUF1664)
FapA                 PF03961.13   454 Avas.s022.g58.i1     -            405      0.64    8.6   7.1   1   1    0.0027       1.1    7.8   7.1   322   415    22   115    17   159 0.68 Flagellar Assembly Protein A
TMF_TATA_bd          PF12325.8    115 Avas.s022.g58.i1     -            405      0.65   10.2  12.1   1   1    0.0024      0.98    9.7  11.7    11   108    40   136    33   143 0.85 TATA element modulatory factor 1 TATA binding
DUF948               PF06103.11    89 Avas.s022.g58.i1     -            405      0.66   10.3   4.9   1   2     0.021       8.5    6.7   0.7    19    69    34    84    28    88 0.83 Bacterial protein of unknown function (DUF948)
DUF948               PF06103.11    89 Avas.s022.g58.i1     -            405      0.66   10.3   4.9   2   2     0.053        22    5.4   0.4    22    44    88   110    83   145 0.71 Bacterial protein of unknown function (DUF948)
DUF1043              PF06295.12   123 Avas.s022.g58.i1     -            405      0.72    9.9   5.1   1   1    0.0033       1.4    9.0   5.1    29   122    56   161    31   162 0.70 Protein of unknown function (DUF1043)
THOC7                PF05615.13   132 Avas.s022.g58.i1     -            405      0.73   10.1  10.2   1   2   0.00095      0.39   11.0   4.3    42   103    21    83    11    88 0.90 Tho complex subunit 7
THOC7                PF05615.13   132 Avas.s022.g58.i1     -            405      0.73   10.1  10.2   2   2      0.41   1.7e+02    2.5   0.6    70    96    82   106    78   110 0.76 Tho complex subunit 7
ABC_tran_CTD         PF16326.5     69 Avas.s022.g58.i1     -            405      0.75   10.1   9.6   1   2     0.071        29    5.0   1.4    11    33    58    80    40    89 0.77 ABC transporter C-terminal domain
ABC_tran_CTD         PF16326.5     69 Avas.s022.g58.i1     -            405      0.75   10.1   9.6   2   2    0.0045       1.8    8.8   1.7    12    57    89   132    85   135 0.87 ABC transporter C-terminal domain
